DT_GERACAO;HH_GERACAO;ANO_ELEICAO;SG_UF;CD_MUNICIPIO;NM_MUNICIPIO;CD_MUN_SIT_BIOMETRIA;DS_MUN_SIT_BIOMETRIA;NR_ZONA;CD_GENERO;DS_GENERO;CD_ESTADO_CIVIL;DS_ESTADO_CIVIL;CD_FAIXA_ETARIA;DS_FAIXA_ETARIA;CD_GRAU_ESCOLARIDADE;DS_GRAU_ESCOLARIDADE;QT_ELEITORES_PERFIL;QT_ELEITORES_BIOMETRIA;QT_ELEITORES_DEFICIENCIA;QT_ELEITORES_INC_NM_SOCIAL
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;5;VIÚVO;2529;25 a 29 anos                  ;5;ENSINO MÉDIO INCOMPLETO;1;1;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;5;VIÚVO;2529;25 a 29 anos                  ;6;ENSINO MÉDIO COMPLETO;3;3;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;5;VIÚVO;3034;30 a 34 anos                  ;5;ENSINO MÉDIO INCOMPLETO;1;1;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;5;VIÚVO;3034;30 a 34 anos                  ;6;ENSINO MÉDIO COMPLETO;3;3;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;5;VIÚVO;3034;30 a 34 anos                  ;8;SUPERIOR COMPLETO;2;2;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;5;VIÚVO;3539;35 a 39 anos                  ;3;ENSINO FUNDAMENTAL INCOMPLETO;6;6;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;5;VIÚVO;3539;35 a 39 anos                  ;4;ENSINO FUNDAMENTAL COMPLETO;1;0;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;5;VIÚVO;3539;35 a 39 anos                  ;5;ENSINO MÉDIO INCOMPLETO;2;2;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;5;VIÚVO;3539;35 a 39 anos                  ;6;ENSINO MÉDIO COMPLETO;11;10;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;5;VIÚVO;3539;35 a 39 anos                  ;8;SUPERIOR COMPLETO;3;3;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;5;VIÚVO;4044;40 a 44 anos                  ;1;ANALFABETO;1;1;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;5;VIÚVO;4044;40 a 44 anos                  ;3;ENSINO FUNDAMENTAL INCOMPLETO;6;6;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;5;VIÚVO;4044;40 a 44 anos                  ;4;ENSINO FUNDAMENTAL COMPLETO;4;4;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;5;VIÚVO;4044;40 a 44 anos                  ;5;ENSINO MÉDIO INCOMPLETO;10;10;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;5;VIÚVO;4044;40 a 44 anos                  ;6;ENSINO MÉDIO COMPLETO;21;21;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;5;VIÚVO;4044;40 a 44 anos                  ;8;SUPERIOR COMPLETO;7;7;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;5;VIÚVO;4549;45 a 49 anos                  ;2;LÊ E ESCREVE;2;2;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;5;VIÚVO;4549;45 a 49 anos                  ;3;ENSINO FUNDAMENTAL INCOMPLETO;25;24;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;5;VIÚVO;4549;45 a 49 anos                  ;4;ENSINO FUNDAMENTAL COMPLETO;8;7;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;5;VIÚVO;4549;45 a 49 anos                  ;5;ENSINO MÉDIO INCOMPLETO;6;6;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;5;VIÚVO;4549;45 a 49 anos                  ;6;ENSINO MÉDIO COMPLETO;39;39;1;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;5;VIÚVO;4549;45 a 49 anos                  ;7;SUPERIOR INCOMPLETO;2;2;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;5;VIÚVO;4549;45 a 49 anos                  ;8;SUPERIOR COMPLETO;4;4;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;5;VIÚVO;5054;50 a 54 anos                  ;1;ANALFABETO;4;4;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;5;VIÚVO;5054;50 a 54 anos                  ;2;LÊ E ESCREVE;6;6;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;5;VIÚVO;5054;50 a 54 anos                  ;3;ENSINO FUNDAMENTAL INCOMPLETO;77;76;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;5;VIÚVO;5054;50 a 54 anos                  ;4;ENSINO FUNDAMENTAL COMPLETO;20;19;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;5;VIÚVO;5054;50 a 54 anos                  ;5;ENSINO MÉDIO INCOMPLETO;13;12;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;5;VIÚVO;5054;50 a 54 anos                  ;6;ENSINO MÉDIO COMPLETO;48;47;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;5;VIÚVO;5054;50 a 54 anos                  ;7;SUPERIOR INCOMPLETO;3;3;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;5;VIÚVO;5054;50 a 54 anos                  ;8;SUPERIOR COMPLETO;13;13;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;5;VIÚVO;5559;55 a 59 anos                  ;1;ANALFABETO;4;4;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;5;VIÚVO;5559;55 a 59 anos                  ;2;LÊ E ESCREVE;21;21;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;5;VIÚVO;5559;55 a 59 anos                  ;3;ENSINO FUNDAMENTAL INCOMPLETO;129;127;2;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;5;VIÚVO;5559;55 a 59 anos                  ;4;ENSINO FUNDAMENTAL COMPLETO;48;47;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;5;VIÚVO;5559;55 a 59 anos                  ;5;ENSINO MÉDIO INCOMPLETO;14;14;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;5;VIÚVO;5559;55 a 59 anos                  ;6;ENSINO MÉDIO COMPLETO;59;59;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;5;VIÚVO;5559;55 a 59 anos                  ;7;SUPERIOR INCOMPLETO;2;1;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;5;VIÚVO;5559;55 a 59 anos                  ;8;SUPERIOR COMPLETO;13;13;1;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;5;VIÚVO;6064;60 a 64 anos                  ;1;ANALFABETO;14;12;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;5;VIÚVO;6064;60 a 64 anos                  ;2;LÊ E ESCREVE;26;25;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;5;VIÚVO;6064;60 a 64 anos                  ;3;ENSINO FUNDAMENTAL INCOMPLETO;187;185;6;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;5;VIÚVO;6064;60 a 64 anos                  ;4;ENSINO FUNDAMENTAL COMPLETO;53;53;1;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;5;VIÚVO;6064;60 a 64 anos                  ;5;ENSINO MÉDIO INCOMPLETO;17;17;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;5;VIÚVO;6064;60 a 64 anos                  ;6;ENSINO MÉDIO COMPLETO;56;56;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;5;VIÚVO;6064;60 a 64 anos                  ;7;SUPERIOR INCOMPLETO;2;2;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;5;VIÚVO;6064;60 a 64 anos                  ;8;SUPERIOR COMPLETO;21;21;2;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;5;VIÚVO;6569;65 a 69 anos                  ;1;ANALFABETO;33;29;1;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;5;VIÚVO;6569;65 a 69 anos                  ;2;LÊ E ESCREVE;38;38;3;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;5;VIÚVO;6569;65 a 69 anos                  ;3;ENSINO FUNDAMENTAL INCOMPLETO;191;185;9;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;5;VIÚVO;6569;65 a 69 anos                  ;4;ENSINO FUNDAMENTAL COMPLETO;64;62;4;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;5;VIÚVO;6569;65 a 69 anos                  ;5;ENSINO MÉDIO INCOMPLETO;20;20;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;5;VIÚVO;6569;65 a 69 anos                  ;6;ENSINO MÉDIO COMPLETO;54;54;2;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;5;VIÚVO;6569;65 a 69 anos                  ;7;SUPERIOR INCOMPLETO;4;4;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;5;VIÚVO;6569;65 a 69 anos                  ;8;SUPERIOR COMPLETO;12;12;1;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;5;VIÚVO;7074;70 a 74 anos                  ;1;ANALFABETO;28;19;1;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;5;VIÚVO;7074;70 a 74 anos                  ;2;LÊ E ESCREVE;45;37;2;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;5;VIÚVO;7074;70 a 74 anos                  ;3;ENSINO FUNDAMENTAL INCOMPLETO;177;154;4;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;5;VIÚVO;7074;70 a 74 anos                  ;4;ENSINO FUNDAMENTAL COMPLETO;27;24;1;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;5;VIÚVO;7074;70 a 74 anos                  ;5;ENSINO MÉDIO INCOMPLETO;7;6;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;5;VIÚVO;7074;70 a 74 anos                  ;6;ENSINO MÉDIO COMPLETO;21;21;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;5;VIÚVO;7074;70 a 74 anos                  ;7;SUPERIOR INCOMPLETO;3;3;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;5;VIÚVO;7074;70 a 74 anos                  ;8;SUPERIOR COMPLETO;15;13;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;5;VIÚVO;7579;75 a 79 anos                  ;1;ANALFABETO;27;11;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;5;VIÚVO;7579;75 a 79 anos                  ;2;LÊ E ESCREVE;39;21;1;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;5;VIÚVO;7579;75 a 79 anos                  ;3;ENSINO FUNDAMENTAL INCOMPLETO;120;92;4;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;5;VIÚVO;7579;75 a 79 anos                  ;4;ENSINO FUNDAMENTAL COMPLETO;21;18;1;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;5;VIÚVO;7579;75 a 79 anos                  ;5;ENSINO MÉDIO INCOMPLETO;5;4;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;5;VIÚVO;7579;75 a 79 anos                  ;6;ENSINO MÉDIO COMPLETO;16;14;1;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;5;VIÚVO;7579;75 a 79 anos                  ;7;SUPERIOR INCOMPLETO;1;1;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;5;VIÚVO;7579;75 a 79 anos                  ;8;SUPERIOR COMPLETO;15;14;1;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;5;VIÚVO;8084;80 a 84 anos                  ;1;ANALFABETO;28;9;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;5;VIÚVO;8084;80 a 84 anos                  ;2;LÊ E ESCREVE;31;12;1;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;5;VIÚVO;8084;80 a 84 anos                  ;3;ENSINO FUNDAMENTAL INCOMPLETO;58;35;1;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;5;VIÚVO;8084;80 a 84 anos                  ;4;ENSINO FUNDAMENTAL COMPLETO;12;6;1;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;5;VIÚVO;8084;80 a 84 anos                  ;6;ENSINO MÉDIO COMPLETO;7;4;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;5;VIÚVO;8084;80 a 84 anos                  ;8;SUPERIOR COMPLETO;4;3;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;5;VIÚVO;8589;85 a 89 anos                  ;1;ANALFABETO;24;2;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;5;VIÚVO;8589;85 a 89 anos                  ;2;LÊ E ESCREVE;15;7;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;5;VIÚVO;8589;85 a 89 anos                  ;3;ENSINO FUNDAMENTAL INCOMPLETO;41;15;2;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;5;VIÚVO;8589;85 a 89 anos                  ;4;ENSINO FUNDAMENTAL COMPLETO;4;3;1;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;5;VIÚVO;8589;85 a 89 anos                  ;6;ENSINO MÉDIO COMPLETO;3;1;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;5;VIÚVO;8589;85 a 89 anos                  ;7;SUPERIOR INCOMPLETO;1;1;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;5;VIÚVO;8589;85 a 89 anos                  ;8;SUPERIOR COMPLETO;1;0;0;0
;;;;;;;;;;;;;;;;;;;;
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;5;VIÚVO;9094;90 a 94 anos                  ;1;ANALFABETO;13;3;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;5;VIÚVO;9094;90 a 94 anos                  ;2;LÊ E ESCREVE;14;0;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;5;VIÚVO;9094;90 a 94 anos                  ;3;ENSINO FUNDAMENTAL INCOMPLETO;19;3;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;5;VIÚVO;9094;90 a 94 anos                  ;4;ENSINO FUNDAMENTAL COMPLETO;4;0;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;5;VIÚVO;9094;90 a 94 anos                  ;5;ENSINO MÉDIO INCOMPLETO;1;0;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;5;VIÚVO;9094;90 a 94 anos                  ;6;ENSINO MÉDIO COMPLETO;1;1;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;5;VIÚVO;9094;90 a 94 anos                  ;8;SUPERIOR COMPLETO;3;1;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;5;VIÚVO;9599;95 a 99 anos                  ;1;ANALFABETO;12;0;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;5;VIÚVO;9599;95 a 99 anos                  ;2;LÊ E ESCREVE;7;0;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;5;VIÚVO;9599;95 a 99 anos                  ;3;ENSINO FUNDAMENTAL INCOMPLETO;11;1;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;5;VIÚVO;9599;95 a 99 anos                  ;4;ENSINO FUNDAMENTAL COMPLETO;1;0;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;5;VIÚVO;9999;100 anos ou mais              ;2;LÊ E ESCREVE;1;0;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;7;SEPARADO JUDICIALMENTE;2124;21 a 24 anos                  ;5;ENSINO MÉDIO INCOMPLETO;1;1;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;7;SEPARADO JUDICIALMENTE;2529;25 a 29 anos                  ;5;ENSINO MÉDIO INCOMPLETO;1;1;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;7;SEPARADO JUDICIALMENTE;2529;25 a 29 anos                  ;6;ENSINO MÉDIO COMPLETO;2;2;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;7;SEPARADO JUDICIALMENTE;2529;25 a 29 anos                  ;7;SUPERIOR INCOMPLETO;1;1;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;7;SEPARADO JUDICIALMENTE;2529;25 a 29 anos                  ;8;SUPERIOR COMPLETO;1;1;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;7;SEPARADO JUDICIALMENTE;3034;30 a 34 anos                  ;3;ENSINO FUNDAMENTAL INCOMPLETO;2;2;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;7;SEPARADO JUDICIALMENTE;3034;30 a 34 anos                  ;4;ENSINO FUNDAMENTAL COMPLETO;1;1;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;7;SEPARADO JUDICIALMENTE;3034;30 a 34 anos                  ;5;ENSINO MÉDIO INCOMPLETO;2;2;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;7;SEPARADO JUDICIALMENTE;3034;30 a 34 anos                  ;6;ENSINO MÉDIO COMPLETO;9;9;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;7;SEPARADO JUDICIALMENTE;3034;30 a 34 anos                  ;7;SUPERIOR INCOMPLETO;3;3;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;7;SEPARADO JUDICIALMENTE;3034;30 a 34 anos                  ;8;SUPERIOR COMPLETO;2;2;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;7;SEPARADO JUDICIALMENTE;3539;35 a 39 anos                  ;2;LÊ E ESCREVE;1;1;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;7;SEPARADO JUDICIALMENTE;3539;35 a 39 anos                  ;3;ENSINO FUNDAMENTAL INCOMPLETO;5;5;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;7;SEPARADO JUDICIALMENTE;3539;35 a 39 anos                  ;4;ENSINO FUNDAMENTAL COMPLETO;1;0;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;7;SEPARADO JUDICIALMENTE;3539;35 a 39 anos                  ;5;ENSINO MÉDIO INCOMPLETO;8;7;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;7;SEPARADO JUDICIALMENTE;3539;35 a 39 anos                  ;6;ENSINO MÉDIO COMPLETO;30;29;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;7;SEPARADO JUDICIALMENTE;3539;35 a 39 anos                  ;7;SUPERIOR INCOMPLETO;4;4;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;7;SEPARADO JUDICIALMENTE;3539;35 a 39 anos                  ;8;SUPERIOR COMPLETO;5;5;1;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;7;SEPARADO JUDICIALMENTE;4044;40 a 44 anos                  ;1;ANALFABETO;2;2;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;7;SEPARADO JUDICIALMENTE;4044;40 a 44 anos                  ;2;LÊ E ESCREVE;1;1;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;7;SEPARADO JUDICIALMENTE;4044;40 a 44 anos                  ;3;ENSINO FUNDAMENTAL INCOMPLETO;14;13;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;7;SEPARADO JUDICIALMENTE;4044;40 a 44 anos                  ;4;ENSINO FUNDAMENTAL COMPLETO;4;4;0;0
10/09/2020;23:04:11;2020;SP;70998;SÃO JOSÉ DOS CAMPOS;0;Sem biometria;282;4;FEMININO;7;SEPARADO JUDICIALMENTE;4044;40 a 44 anos                  ;5;ENSINO MÉDIO INCOMPLETO;11;11;0;0
